hit man	0	1	0	0	0
brady	0	0	0	1	0
achieves remarkable feat squandering topnotch foursome actor	0	0	1	0	0
achieves remarkable feat squandering topnotch foursome actor	1	0	0	0	0
achieves remarkable feat	0	0	0	1	0
remarkable feat	0	0	0	1	0
remarkable feat	0	0	0	0	1
squandering	0	0	1	0	0
topnotch foursome actor	0	0	0	1	0
topnotch foursome	0	0	0	0	1
topnotch foursome	0	0	0	1	0
topnotch	0	0	0	0	1
foursome	0	0	1	0	0
white trash situation imaginable	0	0	1	0	0
white trash	1	0	0	0	0
situation imaginable	0	0	1	0	0
imaginable	0	0	0	1	0
upper teen may get cynical	0	1	0	0	0
upper teen	0	0	1	0	0
upper	0	0	1	0	0
get cynical	0	0	1	0	0
gift anyone love dance cinema	0	0	0	1	0
gift	0	0	0	1	0
small movie	0	1	0	0	0
small movie	0	0	1	0	0
like comedian start promisingly proceeds flop comedian run steam half hour	0	1	0	0	0
like comedian start promisingly proceeds flop	0	1	0	0	0
comedian start promisingly proceeds flop	0	1	0	0	0
start promisingly proceeds flop	0	1	0	0	0
start promisingly proceeds flop	1	0	0	0	0
promisingly	0	0	0	1	0
proceeds	0	0	1	0	0
flop	0	0	1	0	0
run steam half hour	1	0	0	0	0
run steam half hour	0	1	0	0	0
run steam	0	1	0	0	0
feeling like trip great deal fun	0	0	0	1	0
feeling like	0	0	1	0	0
essentially collection bit naughty	0	0	0	1	0
essentially collection bit naughty	0	0	1	0	0
essentially collection bit	0	1	0	0	0
collection bit	0	0	1	0	0
cartoon	0	1	0	0	0
disney aficionado notice distinct parallel story musical bedknobs broomstick also dealt british child rediscovering power fantasy wartime	0	0	1	0	0
disney aficionado	0	0	1	0	0
aficionado	0	0	1	0	0
distinct parallel story musical bedknobs broomstick also dealt british child rediscovering power fantasy wartime	0	0	0	1	0
distinct parallel story musical	0	0	1	0	0
distinct parallel	0	0	1	0	0
broomstick	0	0	1	0	0
dealt british child rediscovering power fantasy wartime	0	0	1	0	0
dealt	0	0	1	0	0
british child rediscovering power fantasy wartime	0	0	1	0	0
british child rediscovering power fantasy wartime	0	0	0	1	0
british child	0	0	0	1	0
rediscovering power fantasy wartime	0	0	0	1	0
rediscovering power fantasy	0	0	0	1	0
rediscovering	0	0	1	0	0
power fantasy	0	0	0	0	1
wartime	0	0	1	0	0
wartime	0	1	0	0	0
guy seem great knock back beer simply funny performer	0	1	0	0	0
great knock back beer simply funny performer	0	1	0	0	0
knock back beer simply funny performer	0	1	0	0	0
knock back beer simply funny performer	1	0	0	0	0
knock back	0	0	1	0	0
beer simply funny performer	0	1	0	0	0
simply funny performer	0	0	1	0	0
simply funny performer	1	0	0	0	0
funny performer	0	1	0	0	0
funny performer	0	0	0	1	0
motion picture	0	1	0	0	0
utterly static picture	0	0	1	0	0
utterly static	0	1	0	0	0
static	0	1	0	0	0
powerpuff girl arrive big screen super power super simple animation super dooper adorability intact	0	0	0	1	0
powerpuff	0	0	1	0	0
arrive big screen	0	0	1	0	0
arrive	0	0	1	0	0
super power super simple animation	0	0	0	1	0
super power super simple animation	0	1	0	0	0
super simple animation	0	0	1	0	0
super simple animation	0	0	0	1	0
super simple	0	0	1	0	0
super dooper adorability intact	0	0	0	1	0
super dooper adorability intact	0	0	0	0	1
super dooper adorability	0	0	0	1	0
n easy come used	0	1	0	0	0
would worthy substitute naughty child stocking	0	1	0	0	0
would worthy substitute naughty child stocking	0	0	1	0	0
worthy substitute	0	0	0	0	1
worthy substitute	0	0	0	1	0
naughty child	0	1	0	0	0
stocking	0	0	1	0	0
wintry	0	0	1	0	0
york city	0	0	1	0	0
lrb jaglom rrb latest effort director sparkling repartee still worth hearing	0	0	0	1	0
lrb jaglom rrb latest effort director sparkling	0	0	1	0	0
jaglom rrb	0	0	1	0	0
latest effort director sparkling	0	1	0	0	0
director sparkling	0	1	0	0	0
director sparkling	0	0	0	1	0
repartee still worth hearing	0	0	1	0	0
repartee still worth hearing	0	0	0	1	0
still worth	0	0	0	1	0
hearing	0	0	1	0	0
share first two film loose jointed structure laugh loud bit far	0	0	1	0	0
share first two film loose jointed structure laugh loud bit far	0	1	0	0	0
first two film loose jointed structure	0	1	0	0	0
loose jointed structure	0	1	0	0	0
loose jointed	0	0	1	0	0
laugh loud bit far	0	1	0	0	0
laugh loud bit	0	0	0	0	1
movie trove delight	0	0	0	0	1
trove delight	0	0	0	0	1
trove	0	0	0	1	0
trove	0	0	1	0	0
ichi killer takashi miike japan wildest filmmaker give u crime fighter carrying emotional baggage batman	0	1	0	0	0
takashi miike	0	0	1	0	0
takashi	0	0	1	0	0
miike	0	0	0	1	0
japan wildest filmmaker give u crime fighter carrying emotional baggage batman	0	0	1	0	0
japan wildest filmmaker give u crime fighter carrying emotional baggage batman	0	1	0	0	0
japan wildest filmmaker	0	0	1	0	0
wildest filmmaker	0	0	1	0	0
wildest	0	0	1	0	0
crime fighter carrying emotional baggage batman	0	0	1	0	0
carrying emotional baggage batman	0	0	0	1	0
carrying emotional baggage	0	0	1	0	0
emotional baggage	0	0	1	0	0
batman	0	0	1	0	0
batman	0	0	0	1	0
sentimental resolution explains way cal movie character good freundlich world traveler might one daring surprising american movie year	0	0	1	0	0
explains way cal	0	0	1	0	0
explains	0	0	1	0	0
way cal	0	0	1	0	0
cal	0	0	1	0	0
freundlich world traveler	0	0	0	1	0
one daring surprising american movie year	0	0	0	1	0
american movie	0	0	1	0	0
thin period piece	0	0	1	0	0
thin period piece	0	1	0	0	0
thin period	0	0	1	0	0
well executed	0	0	0	0	1
stripped dramatic construct austere imagery abstract character equal part poetry politics obvious time evocative heartfelt	0	0	1	0	0
stripped dramatic construct austere imagery abstract character	0	0	1	0	0
dramatic construct	0	0	1	0	0
austere imagery	0	0	1	0	0
austere	0	0	1	0	0
abstract character	0	0	0	1	0
abstract	0	0	1	0	0
equal part	0	0	1	0	0
poetry politics obvious time evocative heartfelt	0	0	0	1	0
poetry politics	0	0	0	1	0
poetry politics	0	0	1	0	0
obvious time evocative heartfelt	0	0	0	1	0
evocative heartfelt	0	0	0	1	0
tale passionate tumultuous affair musset	0	0	1	0	0
passionate tumultuous affair musset	0	0	1	0	0
passionate tumultuous affair musset	0	0	0	1	0
tumultuous	0	0	1	0	0
unfolds sand masculine persona love life beauty take form	0	0	0	0	1
unfolds sand masculine persona love life beauty take form	0	0	0	1	0
sand masculine persona	0	0	1	0	0
sand masculine persona	0	0	0	1	0
masculine persona	0	0	1	0	0
masculine	0	0	1	0	0
life beauty	0	0	1	0	0
life beauty	0	0	0	1	0
take form	0	0	0	1	0
old garbage hollywood trying pas acceptable teen entertainment time	1	0	0	0	0
hollywood trying pas acceptable teen entertainment time	0	1	0	0	0
pas acceptable teen entertainment	0	0	1	0	0
acceptable teen entertainment	0	0	1	0	0
acceptable	0	0	1	0	0
teen entertainment	0	0	1	0	0
strident inelegant message movie posturing	0	0	1	0	0
strident inelegant message movie posturing	0	1	0	0	0
strident inelegant	0	1	0	0	0
inelegant	0	1	0	0	0
message movie posturing	0	1	0	0	0
affable maid manhattan jennifer lopez aggressive sincere attempt take movie storm diva shrewdly surround company strictly list player	0	0	0	1	0
affable maid manhattan jennifer lopez aggressive sincere attempt	0	0	0	1	0
affable maid	0	0	0	1	0
affable maid	0	0	1	0	0
jennifer lopez aggressive sincere attempt	0	0	0	1	0
jennifer	0	0	1	0	0
aggressive sincere attempt	0	0	0	1	0
aggressive sincere	0	0	0	0	1
take movie storm	0	0	1	0	0
take movie storm	0	0	0	0	1
take movie	0	0	1	0	0
storm	0	0	0	1	0
diva shrewdly surround company strictly list player	0	0	0	1	0
diva shrewdly surround company strictly list player	0	0	1	0	0
diva	0	0	0	1	0
shrewdly	0	0	0	1	0
surround company strictly list player	0	0	1	0	0
surround company strictly list player	0	0	0	1	0
list player	0	0	0	1	0
list	0	0	0	1	0
give intriguing twist	0	0	0	1	0
coming age genre	0	0	1	0	0
lying said ribcage n ache end kung pow	0	0	0	0	1
said ribcage n ache end kung pow	0	0	1	0	0
ribcage n ache end kung pow	0	1	0	0	0
ribcage	0	0	0	1	0
ribcage	0	0	1	0	0
n ache end kung pow	0	0	1	0	0
ache end kung pow	0	1	0	0	0
ache	0	1	0	0	0
effecting change inspiring hope	0	0	0	0	1
effecting change inspiring hope	0	0	0	1	0
effecting change	0	0	1	0	0
effecting change	0	0	0	1	0
effecting	0	0	0	1	0
inspiring hope	0	0	0	1	0
kitschy flashy overlong soap opera	1	0	0	0	0
kitschy	0	0	1	0	0
flashy overlong soap	0	1	0	0	0
white n developed character much caricature one dimensional buffoon get laugh nothing else	0	1	0	0	0
n developed character much caricature one dimensional buffoon get laugh nothing else	0	1	0	0	0
n developed character much caricature one dimensional buffoon get laugh nothing else	1	0	0	0	0
developed character much caricature one dimensional buffoon get laugh nothing else	0	1	0	0	0
developed character much	0	0	0	0	1
developed character	0	0	0	1	0
developed	0	0	0	1	0
one dimensional buffoon get laugh nothing else	0	1	0	0	0
one dimensional buffoon	0	1	0	0	0
one dimensional	0	1	0	0	0
buffoon	0	1	0	0	0
get laugh nothing else	0	0	1	0	0
get laugh nothing else	0	1	0	0	0
laugh nothing else	0	1	0	0	0
resurrection	0	0	1	0	0
may brainer	0	0	0	1	0
least funny brainer	0	0	0	1	0
would liked gone one step	0	0	1	0	0
would liked gone one step	0	0	0	1	0
one step	0	0	1	0	0
one step	0	0	0	1	0
lrb allen rrb best work understand snobbery better satiric target middle america diversion could ever	0	0	0	1	0
lrb allen rrb best work understand snobbery better satiric target middle america	0	0	1	0	0
allen rrb best work understand snobbery better satiric target middle america	0	0	1	0	0
rrb best work understand snobbery better satiric target middle america	0	1	0	0	0
best work understand snobbery better satiric target middle america	0	0	1	0	0
work understand snobbery better satiric target middle america	0	0	1	0	0
understand snobbery better satiric target middle america	0	0	1	0	0
snobbery	0	1	0	0	0
better satiric target	0	1	0	0	0
better satiric target	0	0	1	0	0
better satiric	0	0	1	0	0
satiric	0	0	1	0	0
diversion could ever	0	0	1	0	0
give poor dana carvey nothing	0	1	0	0	0
give poor dana carvey	0	0	1	0	0
poor dana carvey	0	1	0	0	0
dana	0	0	1	0	0
expects	0	0	1	0	0
u laugh act goofy time	0	0	0	1	0
act goofy time	0	1	0	0	0
goofy time	0	0	1	0	0
immensely appealing couple	0	0	0	1	0
immensely appealing	0	0	0	0	1
immensely	0	0	0	1	0
even though story predictable want thing work	0	0	0	1	0
even though story predictable	0	0	1	0	0
though story predictable	0	1	0	0	0
want thing work	0	0	0	1	0
ambitious moving bleak film	0	0	0	1	0
ambitious moving bleak	0	1	0	0	0
ambitious moving	0	0	1	0	0
ambitious moving	0	0	0	1	0
cinema around capture chaos france one imago result would look like something like	0	0	0	1	0
around capture chaos france	0	0	0	1	0
capture chaos france	0	0	1	0	0
chaos france	0	0	1	0	0
chaos	0	0	1	0	0
imago	0	0	0	1	0
result would look like something like	0	0	1	0	0
would look like something like	0	0	0	1	0
look like something like	0	0	1	0	0
like something like	0	0	1	0	0
something like	0	0	1	0	0
slight enjoyable documentary	0	0	0	1	0
inform educate	0	0	0	1	0
inform educate	0	0	1	0	0
educate	0	0	1	0	0
curious see darker side going young tv actor lrb dawson leery rrb see interesting storytelling device might want check	0	0	0	1	0
curious see darker side going young tv actor lrb dawson leery rrb see interesting storytelling device	0	0	0	1	0
see darker side going young tv actor	0	0	1	0	0
darker side going young tv actor	0	0	1	0	0
tv actor	0	0	1	0	0
lrb dawson leery rrb	0	0	1	0	0
dawson leery rrb	0	0	1	0	0
leery	0	0	1	0	0
see interesting storytelling device	0	0	0	1	0
storytelling device	0	0	1	0	0
want check	0	0	0	1	0
check	0	0	0	0	1
check	0	0	0	1	0
attractive movie	0	0	0	0	1
attractive movie	0	0	0	1	0
end movie year old nephew said guess come broken family uncle alien	0	0	1	0	0
year old nephew said guess come broken family uncle alien	0	0	1	0	0
nephew	0	0	1	0	0
guess come broken family	0	1	0	0	0
uncle alien	0	0	1	0	0
alien	0	1	0	0	0
actor good pauline paulette van der groen described belgium national treasure especially terrific pauline	0	0	1	0	0
actor good pauline paulette van der groen described belgium national treasure especially terrific pauline	0	0	0	0	1
paulette	0	0	1	0	0
van der groen described belgium national treasure especially terrific pauline	0	0	0	0	1
der groen	0	0	1	0	0
groen	0	0	1	0	0
described belgium national treasure	0	0	0	1	0
described	0	0	1	0	0
national treasure	0	0	0	1	0
especially terrific pauline	0	0	0	0	1
especially terrific pauline	0	0	0	1	0
terrific pauline	0	0	0	1	0
curling may unique sport men broom distinctly ordinary	0	0	1	0	0
curling may unique sport men broom distinctly ordinary	0	1	0	0	0
curling may unique sport	0	0	1	0	0
curling may unique sport	0	0	0	1	0
may unique sport	0	0	1	0	0
men broom distinctly ordinary	0	1	0	0	0
men broom	0	0	1	0	0
yes right forrest gump angel death	0	0	0	1	0
yes right	0	0	1	0	0
yes right	0	0	0	1	0
forrest gump angel death	0	0	1	0	0
forrest	0	0	1	0	0
gump	0	0	1	0	0
angel death	0	1	0	0	0
take film face value	0	0	1	0	0
take film face value	0	0	0	1	0
take film	0	0	1	0	0
enjoy slightly humorous tender story	0	0	0	1	0
slightly humorous tender	0	0	0	1	0
slightly	0	0	1	0	0
humorous tender	0	0	0	1	0
fairly weak	0	1	0	0	0
orange juice	0	0	0	1	0
far fresh squeezed	0	0	1	0	0
averting eye solondz force u consider unthinkable unacceptable unmentionable	0	0	0	1	0
averting	0	0	1	0	0
force u consider unthinkable unacceptable unmentionable	0	0	1	0	0
force u consider unthinkable unacceptable unmentionable	0	0	0	1	0
u consider unthinkable unacceptable unmentionable	0	0	1	0	0
consider unthinkable unacceptable unmentionable	0	1	0	0	0
consider unthinkable unacceptable unmentionable	0	0	1	0	0
consider	0	0	1	0	0
unthinkable unacceptable unmentionable	0	1	0	0	0
unacceptable unmentionable	0	1	0	0	0
unacceptable	0	1	0	0	0
remarkably alluring film set constrictive eisenhower era one suburban woman yearning face loss shatters cheery tranquil suburban life	0	0	0	1	0
remarkably alluring	0	0	0	1	0
remarkably	0	0	0	1	0
alluring	0	0	0	0	1
set constrictive eisenhower era one	0	0	1	0	0
constrictive eisenhower era	0	0	1	0	0
constrictive eisenhower era	0	0	0	1	0
constrictive	0	1	0	0	0
eisenhower era	0	0	1	0	0
eisenhower	0	0	1	0	0
suburban woman yearning face loss shatters cheery tranquil suburban life	0	0	1	0	0
suburban woman yearning	0	0	1	0	0
suburban woman	0	0	1	0	0
cheery tranquil	0	0	0	1	0
cheery	0	0	0	1	0
cheery	0	0	0	0	1
tranquil	0	0	1	0	0
suburban life	0	0	1	0	0
ultimately frustrating patchwork uneasy marriage louis begley source novel lrb schmidt rrb old payne screenplay	0	1	0	0	0
frustrating patchwork uneasy marriage louis begley source novel lrb schmidt rrb old payne screenplay	1	0	0	0	0
frustrating patchwork uneasy marriage louis begley source novel lrb schmidt rrb	0	1	0	0	0
frustrating patchwork uneasy marriage louis begley source novel lrb schmidt rrb	0	0	1	0	0
frustrating patchwork	1	0	0	0	0
frustrating	1	0	0	0	0
patchwork	0	0	1	0	0
uneasy marriage louis begley source novel lrb schmidt rrb	0	1	0	0	0
uneasy marriage	0	1	0	0	0
uneasy marriage	0	0	1	0	0
uneasy	0	1	0	0	0
marriage	0	0	1	0	0
louis begley source novel	0	0	1	0	0
louis begley	0	0	1	0	0
louis	0	0	1	0	0
source novel	0	0	1	0	0
lrb schmidt rrb	0	0	1	0	0
schmidt rrb	0	0	1	0	0
payne screenplay	0	0	1	0	0
movie like year late tapping reality tv obsession even tardier exploiting novelty webcast	0	1	0	0	0
like year late tapping reality tv obsession even tardier exploiting novelty webcast	0	1	0	0	0
like year late	0	1	0	0	0
like year late	0	0	1	0	0
year late	0	1	0	0	0
year late	0	0	1	0	0
late	0	0	1	0	0
tapping reality tv obsession even tardier	1	0	0	0	0
reality tv obsession even	0	1	0	0	0
tv obsession	0	0	1	0	0
tardier	0	1	0	0	0
exploiting novelty webcast	0	1	0	0	0
exploiting novelty webcast	0	0	1	0	0
novelty webcast	0	0	1	0	0
chai structure pacing disconcertingly slack	0	1	0	0	0
chai structure pacing	0	0	1	0	0
structure pacing	0	0	1	0	0
disconcertingly slack	0	1	0	0	0
disconcertingly	0	1	0	0	0
doggie	0	0	0	1	0
wink	0	0	1	0	0
need n	0	0	1	0	0
steeped sociology pop culture movie lore	0	0	1	0	0
steeped	0	0	1	0	0
movie lore	0	0	1	0	0
lore	0	0	1	0	0
appreciate emotional depth haynes work	0	0	1	0	0
appreciate emotional depth haynes work	0	0	0	1	0
emotional depth haynes work	0	0	1	0	0
decasia happened already many silent movie newsreel like	0	0	1	0	0
decasia	0	0	1	0	0
happened already	0	1	0	0	0
newsreel	0	0	1	0	0
anything else kissing jessica stein injects freshness spirit romantic comedy genre held hostage generic script seek remake sleepless seattle	0	0	0	0	1
kissing jessica stein	0	0	1	0	0
kissing	0	0	0	1	0
jessica stein	0	0	1	0	0
stein	0	0	1	0	0
injects freshness spirit romantic comedy genre held hostage generic script seek remake sleepless seattle	0	0	0	0	1
injects freshness spirit romantic comedy genre held hostage generic script seek remake sleepless seattle	0	0	0	1	0
injects freshness spirit	0	0	0	0	1
freshness spirit	0	0	0	1	0
romantic comedy genre	0	0	0	1	0
comedy genre	0	0	0	1	0
held hostage generic script seek remake sleepless seattle	1	0	0	0	0
held hostage generic script seek remake sleepless seattle	0	0	1	0	0
held hostage	0	1	0	0	0
hostage	0	0	1	0	0
generic script seek remake sleepless seattle	0	1	0	0	0
generic script seek remake sleepless seattle	1	0	0	0	0
generic script	0	1	0	0	0
seek remake sleepless seattle	0	1	0	0	0
seek remake sleepless seattle	0	0	1	0	0
remake sleepless seattle	0	0	1	0	0
sleepless seattle	0	0	1	0	0
sleepless	0	0	1	0	0
fast funny action cartoon suspenseful enough older kid scary school age crowd	0	0	0	1	0
fast funny action cartoon suspenseful enough older kid scary school age crowd	0	0	0	0	1
action cartoon suspenseful enough older kid scary school age crowd	0	0	0	1	0
suspenseful enough older kid	0	0	1	0	0
suspenseful enough	0	0	0	1	0
school age	0	0	1	0	0
big build payoff audience well character messy murky unsatisfying	0	0	1	0	0
payoff audience well character messy murky unsatisfying	0	1	0	0	0
payoff audience well character messy murky unsatisfying	1	0	0	0	0
payoff audience well character	0	0	0	1	0
payoff audience well character	0	0	1	0	0
payoff audience well	0	0	0	1	0
payoff audience	0	0	1	0	0
payoff audience	0	0	0	1	0
payoff	0	0	0	1	0
murky	0	1	0	0	0
unsatisfying	1	0	0	0	0
better predecessor may rate magical fun family fare recent holiday season	0	0	0	0	1
rate magical fun family fare recent holiday season	0	0	0	0	1
magical fun family fare	0	0	0	1	0
magical fun family fare	0	0	0	0	1
fun family fare	0	0	0	0	1
family fare	0	0	1	0	0
season	0	0	0	1	0
intelligence gay audience grossly underestimated meaty plot well developed character sacrificed skin flash barely fizzle	0	0	1	0	0
intelligence gay audience grossly underestimated meaty plot well developed character sacrificed skin flash barely fizzle	0	1	0	0	0
intelligence gay audience grossly underestimated	0	0	1	0	0
intelligence gay audience	0	0	1	0	0
grossly underestimated	0	0	0	1	0
grossly underestimated	0	1	0	0	0
grossly underestimated	0	0	1	0	0
grossly	0	1	0	0	0
underestimated	0	0	0	1	0
meaty plot well developed character sacrificed skin flash barely fizzle	0	0	1	0	0
meaty plot well developed character	0	0	0	1	0
well developed	0	0	0	1	0
sacrificed skin flash barely fizzle	0	1	0	0	0
sacrificed	0	0	1	0	0
flash barely fizzle	0	1	0	0	0
fizzle	0	1	0	0	0
film without surprise geared toward maximum comfort familiarity	0	1	0	0	0
film without surprise	0	1	0	0	0
geared toward maximum comfort familiarity	0	0	1	0	0
geared toward maximum comfort familiarity	0	0	0	1	0
geared	0	0	0	1	0
toward maximum comfort familiarity	0	0	0	1	0
maximum comfort familiarity	0	0	0	1	0
maximum	0	0	1	0	0
comfort	0	0	1	0	0
comfort	0	0	0	1	0
definitely crowd pleaser roman colosseum	0	0	0	1	0
crowd pleaser roman colosseum	0	0	1	0	0
crowd pleaser	0	0	1	0	0
colosseum	0	0	1	0	0
vh behind music special	0	0	1	0	0
vh	0	0	1	0	0
behind music special	0	0	1	0	0
little special behind	0	0	1	0	0
little special	0	0	0	1	0
music n sell many record helped change nation	0	0	1	0	0
n sell many record helped change nation	0	0	0	1	0
n sell many record helped change nation	0	0	1	0	0
n sell many record	0	1	0	0	0
n sell many record	0	0	1	0	0
sell many record	0	0	0	1	0
many record	0	0	1	0	0
helped change nation	0	0	0	1	0
helped	0	0	0	1	0
change nation	0	0	0	1	0
kid love fantasy adventure grownup appreciate whimsical humor	0	0	0	0	1
kid love fantasy adventure grownup appreciate whimsical humor	0	0	0	1	0
kid love fantasy adventure	0	0	0	0	1
fantasy adventure	0	0	1	0	0
fantasy adventure	0	0	0	1	0
grownup appreciate whimsical humor	0	0	0	1	0
grownup	0	0	0	1	0
appreciate whimsical humor	0	0	0	0	1
appreciate whimsical humor	0	0	1	0	0
whimsical humor	0	0	0	1	0
whimsical humor	0	0	0	0	1
whimsical	0	0	0	1	0
took three minute dialogue second plot	0	1	0	0	0
took three minute dialogue second plot	0	0	1	0	0
three minute dialogue second plot	0	1	0	0	0
dialogue second plot	0	0	1	0	0
dialogue second plot	1	0	0	0	0
second plot	0	1	0	0	0
turned minute movie feel five hour long	1	0	0	0	0
minute movie feel five hour long	1	0	0	0	0
minute movie feel five hour long	0	1	0	0	0
feel five hour long	0	0	1	0	0
feel five hour long	0	1	0	0	0
five hour long	0	1	0	0	0
five hour	0	0	1	0	0
interminably bleak say nothing boring	1	0	0	0	0
interminably bleak	1	0	0	0	0
interminably	0	0	0	1	0
nothing boring	0	0	1	0	0
naturally funny film home movie make crave chris smith next movie	0	0	0	0	1
naturally funny film home movie	0	0	0	0	1
naturally funny film	0	0	0	0	1
naturally funny	0	0	0	0	1
naturally	0	0	1	0	0
home movie	0	0	1	0	0
crave chris smith next movie	0	0	0	0	1
crave chris smith next movie	0	0	1	0	0
crave	0	0	1	0	0
chris smith next movie	0	0	1	0	0
chris smith	0	0	1	0	0
next movie	0	1	0	0	0
bai brother taken small slice history opened u understand told nice little story process	0	0	0	0	1
bai brother taken small slice history opened u understand told nice little story process	0	0	0	1	0
bai brother taken small slice history opened u understand	0	0	0	0	1
taken small slice history opened u understand	0	0	0	0	1
small slice history	0	0	1	0	0
opened u understand	0	0	0	1	0
opened u	0	0	0	1	0
told nice little story process	0	0	1	0	0
nice little story process	0	0	0	1	0
little story	0	0	1	0	0
bare midriff generation	0	0	0	1	0
bare midriff	0	0	1	0	0
movie worst thing chan done united state	1	0	0	0	0
worst thing chan done united state	1	0	0	0	0
worst thing	0	1	0	0	0
chan done united state	0	0	0	1	0
united state	0	0	0	1	0
united	0	0	1	0	0
maintains interest end even leaf lingering animated thought	0	0	0	1	0
interest end even leaf lingering animated thought	0	0	0	1	0
interest end even leaf lingering animated thought	0	0	0	0	1
interest end	0	0	0	1	0
interest end	0	0	1	0	0
even leaf lingering animated thought	0	0	0	1	0
leaf lingering animated thought	0	0	0	1	0
lingering animated thought	0	0	0	1	0
animated thought	0	0	0	1	0
blushing	0	0	1	0	0
gushing imamura squirt screen warm water red bridge	0	0	1	0	0
gushing imamura squirt screen warm water red bridge	0	0	0	1	0
imamura squirt screen warm water red bridge	0	0	1	0	0
squirt screen warm water red bridge	0	0	0	1	0
squirt screen	0	0	1	0	0
squirt	0	0	1	0	0
water red bridge	0	0	1	0	0
entertainment disposable hanna barbera half hour cartoon ever	0	0	1	0	0
entertainment disposable hanna barbera half hour cartoon	0	1	0	0	0
disposable hanna barbera half hour cartoon	0	1	0	0	0
hanna barbera half hour cartoon	0	0	1	0	0
hanna barbera half hour cartoon	0	0	0	1	0
half hour cartoon	0	0	1	0	0
beautiful image solemn word disguise slack complacency lrb godard rrb vision gorgeous piano string soundtrack drown tinny self righteousness voice	0	1	0	0	0
image solemn word	0	0	1	0	0
solemn	0	0	1	0	0
disguise slack complacency lrb godard rrb vision	0	0	1	0	0
disguise slack complacency lrb godard rrb vision	0	1	0	0	0
slack complacency lrb godard rrb vision	0	1	0	0	0
slack complacency	0	1	0	0	0
slack complacency	1	0	0	0	0
complacency	0	0	1	0	0
lrb godard rrb	0	0	1	0	0
godard rrb	0	0	1	0	0
gorgeous piano string soundtrack drown tinny self righteousness voice	0	1	0	0	0
gorgeous piano string soundtrack	0	0	0	0	1
piano	0	0	0	1	0
string soundtrack	0	0	1	0	0
drown tinny self righteousness voice	1	0	0	0	0
drown tinny self righteousness voice	0	1	0	0	0
drown	0	0	1	0	0
tinny self righteousness voice	0	1	0	0	0
tinny	0	0	1	0	0
self righteousness	0	1	0	0	0
dylan thomas alive witness first time director ethan hawke strained chelsea wall might tempted change landmark poem go gentle good theatre	0	1	0	0	0
dylan thomas alive witness first time director ethan hawke strained chelsea wall	0	0	1	0	0
dylan thomas alive witness first time director	0	0	1	0	0
dylan thomas alive witness first time director	0	0	0	1	0
dylan thomas	0	0	1	0	0
dylan	0	0	1	0	0
alive witness first time director	0	0	1	0	0
first time director	0	0	1	0	0
ethan hawke strained chelsea wall	0	1	0	0	0
ethan hawke	0	0	1	0	0
ethan	0	0	1	0	0
strained chelsea wall	0	0	1	0	0
strained	0	0	1	0	0
chelsea wall	0	0	1	0	0
chelsea	0	0	1	0	0
might tempted change landmark poem go gentle good theatre	0	1	0	0	0
tempted	0	0	1	0	0
go gentle good theatre	0	1	0	0	0
gentle good theatre	0	0	1	0	0
good theatre	0	0	1	0	0
affirms gift involved starting spielberg going right rank player camera brings together	0	0	0	1	0
affirms	0	0	0	1	0
gift involved starting spielberg going right rank player camera brings together	0	0	0	1	0
involved starting spielberg going right rank player camera brings together	0	0	0	1	0
involved starting spielberg going right rank player camera brings together	0	0	1	0	0
starting spielberg going right rank player camera brings together	0	0	0	1	0
starting	0	0	0	1	0
going right rank player camera brings together	0	0	0	1	0
right rank player camera brings together	0	0	0	1	0
right rank player camera	0	0	1	0	0
right rank player	0	0	1	0	0
rank	0	0	0	1	0
brings together	0	0	0	1	0
somewhat disappointing meandering saga	0	1	0	0	0
somewhat disappointing meandering	0	1	0	0	0
disappointing meandering	1	0	0	0	0
action scene thing fall apart	0	1	0	0	0
action scene thing fall apart	0	0	1	0	0
action scene thing fall apart	1	0	0	0	0
palpable chemistry lopez male lead ralph fiennes plus script working girl scribe kevin wade workmanlike extreme	1	0	0	0	0
palpable chemistry lopez male lead ralph fiennes	1	0	0	0	0
palpable chemistry	0	1	0	0	0
palpable chemistry	0	0	0	1	0
lead ralph fiennes	0	0	1	0	0
ralph	0	0	1	0	0
fiennes	0	0	1	0	0
plus script working girl scribe kevin wade workmanlike extreme	0	0	1	0	0
plus script working girl scribe kevin wade workmanlike extreme	0	1	0	0	0
plus script working girl scribe kevin wade	0	0	1	0	0
plus script	0	0	1	0	0
working girl scribe kevin wade	0	1	0	0	0
working girl scribe kevin wade	0	0	1	0	0
girl scribe kevin wade	0	0	1	0	0
scribe kevin wade	0	0	1	0	0
scribe	0	0	1	0	0
kevin wade	0	0	1	0	0
workmanlike extreme	0	0	0	1	0
workmanlike	0	0	0	1	0
cleverly crafted ultimately hollow mockumentary	0	1	0	0	0
cleverly	0	0	0	0	1
cleverly	0	0	0	1	0
ultimately hollow mockumentary	0	1	0	0	0
hollow mockumentary	0	1	0	0	0
mockumentary	0	0	1	0	0
uneven movie charm funny moment quite enough	0	1	0	0	0
uneven movie	0	0	1	0	0
uneven movie	0	1	0	0	0
charm funny moment	0	0	1	0	0
charm funny moment	0	0	0	1	0
quite enough	0	0	0	1	0
unintentionally	0	0	1	0	0
unintentionally	0	0	0	1	0
surreal kid picture	0	0	1	0	0
surreal kid	0	0	1	0	0
actor bad bear suit enact sort inter specie parody vh behind music episode	0	0	1	0	0
